Ligne (ID);Ligne (nom court);Date de début de validité;Résolution;Image
0238;238;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/787afb131d438f1ef0b0a7761e2f064a
0240;240;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bf95c10bbe1188d97a79718103a85da1
0242;242;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d3c1d94e55b98166933db3ff93b337bc
0244;244;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ef5594012f92f48c2ebdf538a8b5a3a0
0403;Ts3;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f5832634c3a5f7bed64ea975ccfadc9a
0406;Ts6;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2c11d07fc55e3978389c4efa6c5c24db
0407;Ts7;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fc1521f0d0c553f05f4c5d3b5a46b771
0408;Ts8;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fa67eb497e2a7683158e41927788362e
0409;Ts9;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9a74835d4fb88e4af3a8e8406564b689
0435;Ts35;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bd216ac20aa35f023d0e57e6f2ff615d
0443;Ts43;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b6aa7e25dc517d17cd87e2f295d523a9
0446;Ts46;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8346e00d6c5d49ea43646eaca3e16b99
0454;Ts54;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ca22f1ad03f2b0f1ce83f003b88220c4
0455;Ts55;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8e959d1da8fe4ee441344e2d3f6f1b96
0461;Ts61;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ae594f9971f604a5f569fae7c6e319ab
0471;Ts71;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/33fda6fa46502620edaba25e74a77b01
0475;Ts75;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1ec4ffafd5879526a6fbef3a497568a8
0803;API;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/11ebe0a02345752284e31c6dfd2bec8c
0999;IND;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/438a7df75f945c4dd3acec808079b272
0801;REL-A;2017-11-06;1:300;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bab51f73ffcb866a1f3f4b2ebfdbc10e
0001;C1;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/092b0b334e6101b1e19f8113680b817c
0012;12;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ff69f073253acf24c6a6d43111b9136a
0041;41ex;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/50a3470c3c5a4575dba9ee4853a7bc40
0050;50;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/954578ff7d807674d12e6a1db1e07f74
0054;54;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bd5f699dad36d0ea6f741c6be3dd318c
0056;56;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2bb76572f0505f5243bd36530950605e
0063;63;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/703335c77f0403ec922439c252c79c5a
0076;76;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/75b205eb5a6db485ed96938ba0895106
0078;78;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c3ba6f6dc86bcd85f094b6c4cc8493bb
0094;94;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2b20f3a4ecf1a4059156bb474f41ec84
0150;150ex;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2646806ee674a37a0b63a18890f41ed0
0154;154ex;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6922a8cbbf77a047fd054311d9671f74
0156;156ex;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c29a7b4160aa1c86d2588b41fe0f4474
0157;157ex;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/88675312ee99984ff542c06e5402952b
0159;159ex;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/14a9465a1cc8b756d2c226d10e30d5b7
0167;167ex;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/06ac92f5fdd23acb6b7c758673a44719
0200;200;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4ddb573894370d0be63ba0d683ce3aa3
0206;206;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/20e641b79060e415885abae2ff30facd
0214;214;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/676cdba645cb7f4bdd8191ec49219d1b
0217;217;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/13616ef0ffc67eb167f84ae8ca91204c
0002;C2;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ae82ac52c365cb713f98f01a105f27ec
0006;C6;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/502c6e0ac97085b8a66bb8076f807e2f
0014;14;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/33e826b64c7a75452e51635966f94bb9
0031;31;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4a42165fa4777f9cf9e54d717ce77ebc
0051;51;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/09399bb9205b9795d4dd7e009052a133
0055;55;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/16e1728383b66d3ecd050b8354c7e443
0064;64;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ac40ba742195d2201715a54fca31bbf0
0074;74;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ebf4f07bdd8e5d0d6b6ae654ab39f5b5
0158;KL;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6a8088db24f3f26ce98957db254bfa1f
0150;150ex;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2c95c06f4f7c8c54091f2f869ff78a4f
0151;151ex;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9869b5904955f80c7a99d0c799da1349
0161;161ex;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f2eb00968340ede21c8327ae036890b9
0168;168ex;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/27e633a1e38fa8ce8fadd99bce31615a
0201;201;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fc14f91de23dd525d51d440460697f9c
0202;202;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/eb3afd5fd4be60ddf85e63396c22a8b0
0208;208;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8aa9207424efdb05d7635a50027bd271
0212;212;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3112281fc315bffee016f612b26dbb33
0214;214;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ef3455d2155f26b280ad5432232cc935
0225;225;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ecf726a02e40b03732e951549af18e5a
0229;229;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4439a6c8d8f20c0ebcd58e325b3f6f5e
0233;233;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4440931731ced2639c3b198093644ab3
0236;236;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/14081cd544dcc22f0ac56e46a36420c4
0242;242;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/86f6c8beabdafa045e37d0b8d567ed18
0402;Ts2;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bc3e9c0fc89fedf55a34ec6d3d462fac
0441;Ts41;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1cd10a5514f236ce49c6a3c0187fbd46
0443;Ts43;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4cddce275efba59652b785c3235eae22
0446;Ts46;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/80e9224ed7b4d5005b90a512f7e50825
0455;Ts55;2017-11-06;1:22;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/42f18af1bdbf6f247b938b236aaf6a90
0009;9;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cba153090013ba333f4aeb7ac4ff63a4
0014;14;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8ffb23f6ccf53befe43af8431ef4766a
0032;32;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9a39fc1b0c9764131789f5979c0878dc
0037;37;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2f498f241355b88edcc2a6432a11d29b
0040;40ex;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/38cf79511d0df4f09435bf87f1152a8c
0052;52;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9ab0f8a404dc6ef2dbe54fbb8027c291
0053;53;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d56492e585e0af0ac7e7760c00e7fb5e
0059;59;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6f996ea08f31d4507b02f4aeaae9c8e9
0061;61;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/27a8571bbe8d87e9551d730a9fd9861c
0072;72;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/29621ad7c711c7ae4c5ccc7417641192
0074;74;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ca64d07df2d057a20f10193f197f63e1
0080;80;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/84e1d2cfabf1286701820095e0e11003
0091;91;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0876cb657d5beb4488d0052820f11af2
0151;151ex;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/101368146039487538254c315929b80f
0161;161ex;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/876b024ffab784afa1c7c48ee1cf80cd
0204;204;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f6be3cc74d910babe99859cf34c7b95c
0205;205;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a9b6a08657078158f2a136d9ae6c5803
0211;211;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/52eef72df08c80452c6c0bc420068991
0215;215;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6eec197b8c57d129dbcbdfb590ebd91b
0216;216;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fc70dc9b1a51faf5f86808c676b0a8da
0218;218;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/273f6446ad624b7b04319446fd2c8c6d
0221;221;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1afbc8b43a418baf568ad71adf17fdbf
0227;227;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/851517ff315658e96b77baa1b254c16a
0241;241;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/138e69fcdc3dfe40568afb10164b119a
0244;244;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d6304d47444c1045fe1175aff718140a
0470;RPI-1;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cf13e1fc0f48717bb2732a45d95a7b25
0406;Ts6;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5f18dff0a66fd05f3f8ba947226f87ed
0435;Ts35;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/354931eb8f987744b33da05de31af2b2
0441;Ts41;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/016dc33564d9b227139546568cbc6639
0455;Ts55;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/df759718a0b58455be360c29bf889ef1
0456;Ts56;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c82577baee651f48937ff54605f9d339
0482;Ts82;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b36f314b84817cc33a5f74b90fe1d4ce
0810;NAV;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2d036de3ae38f389dfa7d0e0daa402e4
0002;C2;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1e1037e5f805bc98c6d15d2907005ccd
0014;14;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1241b8ad61f301738879ba2576618f5c
0052;52;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9f6849718fb067f57c75466789437e31
0057;57;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/02beacdf84cd69bc9e6543bd75349e3c
0061;61;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d2eaba0d4aee3bc2fac95ceb601b133b
0065;65;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c7605bdb778751e85029208ec1dd4128
0070;70;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/010e1eb07beb8cefc17f9684cfa1d566
0074;74;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/76d86c9c8b95ae929a48cb43698a559a
0081;81;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b610cc38c10324974e9a437b6817f9bf
0151;151ex;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/61506960c9026c31b23317db3419ca90
0157;157ex;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/56e403a5cefcaf731e79c6c5a45bf2e6
0172;172ex;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/91a5175212d483db3dc7eecf8cdac6b7
0203;203;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/41baa5b7a8fd1f17e0eb54748df519cd
0215;215;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c194587a11fa76aa32c4955580c321fc
0217;217;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ac410ec328c69ee87b373e59917198cc
0222;222;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/10986b4d0a510b7f76d9a64f4f17e757
0223;223;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4f3eb23b16c13d8543fc2d9d765d7e11
0224;224;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/35bff66a923056f0c677229354cec230
0227;227;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/09d979090c10a3a3323ad7d1bf1262bc
0236;236;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c91e78202669c71d9d7311e9c3e893a1
0239;239;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cb53dd2d350300cc5716a72f33adf017
0240;240;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d62df4d4572f1ed195582c18ce2bbd90
0404;Ts4;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6c44f6f56fa1202116d2613354dfd4c2
0412;Ts12;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/013ded246c9a9aecb40bff3b26719f4f
0443;Ts43;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/15617cc7ec6a9a2c6f33304b799ed219
0444;Ts44;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/26201937d99863270a484bd7270fdcae
0452;Ts52;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/16c75d5cba124481d500301091cc1ce4
0455;Ts55;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/03464225834ee35c364b6c2ca91207be
0482;Ts82;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a202555bce2e647a25ebe25d0715c26b
0801;REL-A;2017-11-06;1:100;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/56473fb9468d6d516cd8662063b54371
0002;C2;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9b5b9a1c3f5480da181fb9a4d8716e06
0003;C3;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5cd4a2fd80b361b784a340c8b52738c6
0004;C4;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e5af29da7c43a4c997dbbcb521f69a24
0034;34;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a8ae83cfbf5ade0b98cba4ca3f8d0ec0
0035;35;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c19e896b6f7745750d226845f05f1792
0044;44;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6735477bfcb8e3b207962d9314043919
0055;55;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b19dd5ae22ff3df28a91942e16a7d9e6
0073;73;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b37b065195dc0388f97920d4ba339730
0081;81;2017-11-06;1:1000;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/18e2fd62a8fd1a9c1bf85f5bc3a4879d
0004;C4;2017-11-06;1:30;https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/44a2eeb8bd103b489ebd3608c83e9b44
